state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Michigan,68002,239276,312 EAST HOUGHTON AVENUE STE B,2015-04-09,YES,YES,NO,NO,2013-04-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67527,239281,24994 GODDARD ROAD,2015-04-14,YES,YES,YES,YES,2013-04-14,Not Available,,Proprietary
Michigan,64852,239282,1971 E BELTLINE AVE NE SUITE 225,2015-04-15,YES,YES,YES,YES,2013-04-15,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66402,239296,13855 WEST NINE MILE RD SUITE B,2015-04-24,YES,YES,NO,NO,2013-04-24,Not Available,,Proprietary
Michigan,67377,239283,39150 DEQUINDRE RD SUITE 400A,2015-04-30,YES,YES,YES,YES,2013-04-30,Not Available,,Proprietary
Michigan,64752,239287,2025 FULTON STREET EAST,2015-04-30,YES,YES,YES,YES,2013-04-30,Not Available,,Non - Profit Religious
Michigan,66627,239294,25245 5 MILE RD SUITE 8 WEST,2015-05-01,YES,YES,YES,YES,2013-05-01,Not Available,,Proprietary
Michigan,63027,239278,30600 TELEGRAPH SUITE 2230,2015-05-09,YES,YES,YES,YES,2013-05-09,Not Available,,Proprietary
Michigan,65702,239279,2075 FORT STREET SUITE 201,2015-05-19,YES,YES,YES,YES,2013-05-19,Not Available,,Proprietary
Michigan,67977,239280,7125 ORCHARD LAKE RD SUITE 210,2015-05-28,YES,YES,YES,YES,2013-05-28,Not Available,,Proprietary
Michigan,66902,239290,3630 SHATTUCK RD SUITE 2,2015-06-08,YES,YES,YES,YES,2013-06-08,Not Available,,Proprietary
Michigan,67702,239293,2888 E LONG LAKE RD,2015-07-19,YES,YES,YES,YES,2013-07-19,Not Available,,Proprietary
Michigan,63752,239295,4241 MAPLE ST STE 200B,2015-07-26,YES,YES,YES,YES,2013-07-26,Not Available,,Proprietary
Michigan,66752,239297,8460 ALGOMA AVE NE SUITE A,2015-08-12,YES,YES,YES,NO,2013-08-12,Not Available,,Proprietary
Michigan,64452,239298,25882 ORCHARD LAKE RD SUITE L1,2015-08-24,YES,YES,YES,YES,2013-08-24,Not Available,,Proprietary
Michigan,66402,239299,23300 GREENFIELD RD SUITE 219,2015-09-18,YES,YES,YES,YES,2013-09-18,Not Available,,Proprietary
Michigan,63502,239286,6060 DIXIE HWY SUITE A,2015-10-10,YES,YES,YES,YES,2013-10-10,Not Available,,Proprietary
Michigan,64202,239288,19001 E EIGHT MILE RD,2015-11-13,YES,YES,YES,YES,2013-11-13,Not Available,,Proprietary
Michigan,67452,239284,6049 19 MILE RD,2015-12-23,YES,YES,YES,YES,2013-12-23,Not Available,,Proprietary
Michigan,65402,239292,834 KING HWY SUITE 104,2015-12-30,YES,YES,YES,YES,2013-12-30,Not Available,,Proprietary
Michigan,65577,239302,720 N SYCAMORE,2016-07-11,YES,YES,YES,YES,2014-07-11,Not Available,,Proprietary
Michigan,66327,239301,20 N 2ND ST STE 1,2016-10-21,YES,YES,YES,YES,2014-10-21,Not Available,,Proprietary
Michigan,64552,239303,2521 N ELMS ROAD,2016-12-30,YES,YES,YES,YES,2014-12-30,Not Available,,Proprietary
Michigan,67602,239304,1650 BARLOW ST STE 10,2015-03-23,YES,YES,YES,YES,2015-03-23,Not Available,,Proprietary
Michigan,64177,239309,1401 EAST LANSING DR STE 106,2015-04-16,YES,YES,YES,YES,2015-04-16,Not Available,,Proprietary
Michigan,66327,239305,1723 PUCKER STREET ROAD,2015-06-05,YES,YES,YES,YES,2015-06-05,Not Available,,Proprietary
Michigan,64152,239306,2627 E BELTLINE ST STE 210,2015-06-12,YES,NO,NO,YES,2015-06-12,Not Available,,Proprietary
Michigan,63002,239308,110 ELM STREET SUITE D,2015-07-24,YES,YES,YES,YES,2015-07-24,Not Available,,Proprietary
Michigan,66577,239307,2725 AIRVIEW BLVD SUITE 105B,2015-08-16,YES,YES,YES,YES,2015-08-16,Not Available,,Proprietary
Michigan,64527,239310,2255 S LINDEN ROAD SUITE A,2015-09-30,YES,NO,NO,YES,2015-09-30,Not Available,,Proprietary
Michigan,63702,239311,3390 N STATE ST STE B,2015-10-19,YES,YES,YES,YES,2015-10-19,Not Available,,Proprietary
Michigan,66277,239312,7966 PAMELA LANE,2015-11-10,YES,YES,YES,YES,2015-11-10,Not Available,,Proprietary
Michigan,63152,239313,7077 FIELDCREST ROAD #501,2015-11-17,YES,YES,YES,YES,2015-11-17,Not Available,,Proprietary
Michigan,65452,237006,348 NORTH BURDICK ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Michigan,65602,237008,2815 S PENNSYLVANIA AVE STE 4,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Michigan,63702,237010,1515 CAL DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Michigan,62802,237011,2850 S INDUSTRIAL,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Michigan,67952,237013,929 W HURON STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Michigan,66002,237015,3007 NORTH SAGINAW ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Michigan,63027,237016,30800 TELEGRAPH RD SUITE 1728,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Proprietary
Michigan,67102,237018,508 ASHMUN STREET SUITE 120,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Michigan,63127,237023,8273 W GRAND RIVER AVE SUITE 110,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
Michigan,67602,237025,550 MUNSON AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Non - Profit Other
Michigan,62877,237028,165 N WASHINGTON,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Michigan,66252,237035,231 WEST PINE LAKE DRIVE,1996-09-20,YES,YES,YES,YES,1966-09-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66102,237036,501 S MISSION ST,1996-10-13,YES,YES,YES,YES,1966-10-13,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Michigan,63402,237042,220 WEST GARFIELD,1997-01-24,YES,NO,NO,YES,1967-01-24,Same As Expected,3.0 - 4.0,Government - Local
